,latitude,longitude,distance_to_n,neighbour,borocode
24391,40.7436,-73.9919,3.17923836388e-05,777742,1
24392,40.7321,-74.008,0.00014569040212,94339,1
24393,40.7521,-73.9743,0.000166655356145,149805,1
24398,40.6918,-73.9845,9.86026118154e-05,105201,3
244,40.7481,-73.9748,0.000160521971327,27258,1
24401,40.7864,-73.9424,0.000177958064973,296554,1
24404,40.8367,-73.9458,8.61371993528e-05,313434,j
24405,40.761,-73.999,6.80979413645e-05,488787,j
24410,40.7399,-73.9774,0.000121032519812,102598,1
24411,40.8104,-73.9531,1.44984245557e-05,678033,j
24415,40.7784,-73.9796,0.000113474090366,90464,1
24416,40.8217,-73.9486,4.20942125936e-05,645068,j
24419,40.7319,-73.9832,0.000109021241073,509257,1
2442,40.7755,-73.9806,3.36174545498e-05,806735,1
24424,40.8525,-73.931,0.000150249726251,223524,1
24428,40.7494,-73.9875,0.000124714709195,228776,j
24429,40.7191,-73.9961,6.75782975222e-05,845109,1
2443,40.7767,-73.9455,0.000133623114827,318033,1
24431,40.7723,-73.951,0.000250066094243,745866,1
24432,40.7436,-73.9727,4.94544011795e-05,834665,1
24435,40.7283,-73.9839,0.000132158478833,690638,1
24438,40.775,-73.9512,9.19305868443e-05,435953,1
24441,40.7752,-73.952,0.000119527487419,186531,1
24442,40.7287,-73.9838,8.48918531175e-05,481879,1
24444,40.7712,-73.9077,0.000127811462638,497947,4
24445,40.776,-73.9839,0.000107522288888,612356,1
24447,40.7081,-74.0065,0.00020944041232,208672,1
24448,40.7285,-73.8553,0.000257979141482,221668,4
24449,40.7897,-73.9488,0.000138728255162,719279,1
2445,40.7481,-73.9748,0.000160521971327,27258,1
24450,40.7462,-73.9757,0.000131019057572,258018,1
24453,40.7835,-73.9774,4.32348903686e-05,686420,1
24454,40.7459,-73.9564,0.000242209105824,5623,4
24458,40.7902,-73.9678,0.000330558265256,46742,1
24467,40.7897,-73.9488,0.000138728255162,719279,1
24469,40.7061,-74.0111,5.87851795359e-05,134259,1
24471,40.7716,-73.9506,0.000174320899091,208342,1
24474,40.708,-74.0149,0.000233810538244,164340,1
24475,40.753,-73.9695,4.74179512032e-05,879572,1
24477,40.7073,-74.0046,0.000240878600859,900884,1
24479,40.7242,-73.9824,8.17857682251e-05,388627,1
2448,40.775,-73.9568,0.000163094251635,264097,1
24480,40.7377,-73.9831,0.000125224165224,335989,1
24482,40.7436,-73.9725,0.000213989468788,834665,1
24488,40.7923,-73.9771,0.000260943422691,680815,1
2449,40.8381,-73.9461,0.00018525626201,269836,j
24490,40.7606,-73.9963,0.00014579090273,401944,j
24492,40.7422,-73.9824,0.000180315418271,460124,1
24494,40.7664,-73.9863,4.68762809342e-05,642754,1
24499,40.7516,-73.9718,4.87536169046e-05,747927,1
245,40.7601,-73.9901,0.00010852777352,198129,j
24501,40.7239,-73.9799,4.114171311e-05,903178,1
24502,40.8003,-73.9618,6.45753933971e-05,487633,1
24503,40.7808,-73.9471,1.9265650443e-05,822631,1
24507,40.826,-73.9518,1.08559151903e-05,167143,j
24508,40.6461,-73.9617,8.78316414455e-05,357311,3
24509,40.8156,-73.9362,0.000354815564086,619193,j
24511,40.7645,-73.984,6.17274153582e-05,628736,1
24518,40.7084,-74.0057,9.90636925142e-05,472413,1
24519,40.7073,-74.0046,0.000240878600859,900884,1
2452,40.7167,-73.9649,0.000200702456488,573090,3
24521,40.7378,-74.0084,0.000271105707685,713008,1
24526,40.7754,-73.9502,0.000234141561061,210341,1
24530,40.7886,-73.9547,0.000254751151694,352082,1
24531,40.6741,-73.9667,0.000101143436311,164826,3
24535,40.7864,-73.9734,0.000140284384157,85485,1
24536,40.7539,-73.9677,4.70502450565e-05,60445,1
24537,40.7928,-73.9758,9.72123945705e-05,694114,1
24538,40.7074,-74.0069,0.000108312869996,873174,1
24539,40.7943,-73.9675,0.00027833009108,100449,1
2454,40.7075,-74.0059,0.000141837869982,38616,1
24540,40.7322,-74.0019,5.9812660369e-05,880050,1
24541,40.7719,-73.9816,3.67882192778e-05,13880,1
24542,40.8007,-73.9519,0.000149617861338,663068,1
24545,40.6821,-73.9735,0.000213022118146,42516,3
24549,40.724,-73.9839,2.80858315188e-05,248873,1
2455,40.7943,-73.9675,0.00027833009108,100449,1
24553,40.761,-73.999,6.80979413645e-05,488787,j
24555,40.7302,-73.9834,0.000170522656767,628864,1
24556,40.7785,-73.9556,1.6578418389e-05,202803,1
2456,40.7515,-73.9413,0.000473355495147,668913,4
24560,40.7604,-73.987,1.52844765646e-05,149976,1
24561,40.7586,-73.9838,0.000135448408242,869059,1
24568,40.7863,-73.971,0.000122388468699,550342,1
24571,40.7673,-73.968,0.000104259697859,762869,1
24572,40.7088,-74.0059,8.36020574873e-05,924325,1
24576,40.7756,-73.9829,8.40113226277e-05,162393,1
24577,40.6699,-73.99,5.95327151778e-05,903911,3
24578,40.7792,-73.9512,7.10929277468e-05,132969,1
24579,40.7255,-73.9884,0.000171064666615,865165,1
24581,40.7179,-74.0148,4.9065849476e-05,197878,1
24583,40.7609,-73.9655,8.23899537105e-05,883141,1
24590,40.7745,-73.9502,5.77106058401e-05,283537,1
24591,40.7491,-73.9789,0.000132677886124,751645,1
24595,40.7197,-73.9883,0.00013606369218,339410,1
24596,40.7609,-73.986,0.000120937989134,935646,1
24599,40.7215,-73.9564,0.000248735334644,595083,3
246,40.7488,-73.9868,0.000169285198017,808919,1
2460,40.6759,-73.9226,0.000150540318292,697433,3
24601,40.7104,-73.9876,0.000339151742349,897248,1
24603,40.7348,-73.9865,4.62537162035e-05,873554,1
24607,40.7306,-73.995,0.000151027235867,239535,1
24608,40.7047,-74.0076,0.000210057954231,384171,1
24609,40.7413,-73.9809,8.86284063835e-05,841747,1
24613,40.7032,-73.9914,5.15231415565e-05,179161,3
24614,40.7606,-73.9963,0.00014579090273,401944,j
24615,40.7757,-73.958,9.93892524599e-05,141813,1
24616,40.7687,-73.9867,0.000191451193035,133862,1
24617,40.7481,-73.9564,0.000170637836961,795157,4
24618,40.7678,-73.9915,0.000160621941629,638083,j
24622,40.708,-74.0149,0.000233810538244,164340,1
24623,40.7487,-73.9425,6.74373734976e-05,784700,4
24625,40.7909,-73.9773,0.000127687272182,425351,1
24628,40.7835,-73.9512,0.000141964450433,730073,1
2463,40.8787,-73.9061,0.000142634534025,219957,2
24632,40.7111,-74.0055,6.72257832604e-05,396712,1
24633,40.7831,-73.9517,0.000142570791539,38862,1
24634,40.7685,-73.9511,9.98725287054e-05,394634,1
24636,40.7682,-73.9606,4.56497407464e-05,569648,1
24645,40.7777,-73.9462,6.80936425061e-05,678670,1
24646,40.7834,-73.9774,0.000124452843361,694624,1
24648,40.8175,-73.9408,1.91483938702e-05,239509,j
24649,40.7999,-73.9637,0.000137297579121,161542,1
24657,40.7769,-73.9467,6.57085090545e-05,211360,1
24661,40.7478,-74.0008,4.07598590188e-05,251428,j
24665,40.7635,-73.9601,0.000117295964558,932560,1
24667,40.752,-73.9946,0.000130298423517,333269,j
24669,40.7184,-73.9898,0.00016482550641,163065,1
2467,40.7389,-73.9929,7.31021749668e-05,898305,1
24670,40.7593,-73.9962,0.000213247932183,523094,j
24676,40.7276,-73.9838,4.60136368349e-05,715141,1
24677,40.7901,-73.9772,3.19184525711e-05,859632,1
24678,40.7321,-74.0028,9.95412628028e-05,122587,1
2468,40.7677,-73.9916,0.000201711926582,638083,j
24681,40.7782,-73.9482,4.27994016824e-05,886978,1
24682,40.7229,-73.9841,0.000168435890272,335283,1
24683,40.7991,-73.9442,0.000161228737644,307461,1
24684,40.8675,-73.9241,0.000106826152494,578131,1
24687,40.7662,-73.9882,0.000129654689015,154651,1
2469,40.7862,-73.944,1.84302742056e-05,69841,1
24690,40.7534,-73.9715,4.35609652462e-05,378267,1
24692,40.7438,-73.9743,0.000145824707965,196873,1
24696,40.7677,-73.9616,4.12502355249e-05,245166,1
24698,40.7377,-73.9831,0.000125224165224,335989,1
24699,40.7692,-73.9258,8.52057996434e-05,286645,4
247,40.741,-74.0001,0.000114732675438,909238,1
2470,40.7627,-73.9905,8.52573732844e-05,237944,j
24705,40.6765,-73.9475,0.000232669536705,721323,3
24707,40.7983,-73.9631,0.00019028289252,582840,1
2471,40.786,-73.9703,0.000117634145714,751502,1
24714,40.7928,-73.9748,8.43179927111e-05,48652,1
24716,40.7835,-73.9774,4.32348903686e-05,686420,1
24717,40.7553,-73.9678,2.4695627652e-05,381025,1
24718,40.7448,-73.9969,7.5691672358e-05,322724,1
2472,40.7839,-73.9488,0.000103242960836,519388,1
24721,40.7699,-73.9596,0.000197313954579,538706,1
24725,40.7231,-73.9938,9.10179693945e-05,661774,1
24726,40.7287,-73.981,0.000144972424813,210062,1
24728,40.7479,-73.9739,4.47279791725e-05,456424,1
24730,40.7673,-73.9574,0.000110527695119,901348,1
24731,40.7358,-73.9857,5.33776969467e-05,870373,1
24734,40.759,-73.9949,0.00019777494878,192575,j
24735,40.7881,-73.9758,0.000174625813866,795960,1
24736,40.7094,-74.0067,6.43833094288e-05,67863,1
24737,40.7918,-73.9677,0.000187047650403,564932,1
2474,40.7358,-73.9859,0.000167164717933,870373,1
24743,40.761,-74.0002,0.000674520748363,697471,j
24745,40.7535,-73.9648,5.82665700584e-05,57693,1
24747,42.3459,-71.0794,3.06866659236,85987,4
24749,40.735,-73.9823,0.000152316767737,452841,1
24753,40.7077,-74.0166,0.000168845182278,259733,1
24754,40.7708,-73.9818,0.00028851651272,632481,1
24755,40.7054,-74.0095,7.57699528896e-05,936726,1
24758,40.8215,-73.955,0.000138477480861,255683,j
24761,40.7928,-73.9659,0.000163344198132,304408,1
24763,40.6729,-73.9822,0.000104181057815,806031,3
24766,40.7728,-73.9502,0.000115179047393,898773,1
24767,40.6902,-73.9339,8.08090015814e-05,430157,3
24768,40.7389,-73.9929,7.31021749668e-05,898305,1
24771,40.7597,-73.9929,0.0001560365625,740233,j
24772,40.7471,-73.9867,9.21413137554e-05,319450,1
24773,40.7307,-73.9839,0.000190540332452,42134,1
24775,40.7773,-73.9457,0.000191680307962,327537,1
24778,40.7005,-73.9938,3.00499295948e-05,23726,3
2478,40.7336,-73.9991,7.61050566999e-05,103929,1
24780,40.7894,-73.9764,0.00013145190189,523553,1
24791,40.7676,-73.9601,0.000121821433429,819585,1
24793,40.7959,-73.9742,6.67615867214e-05,99817,1
24794,40.7513,-73.9715,3.75293286727e-05,933149,1
24796,40.7397,-73.9817,8.95304981522e-05,371307,1
24799,40.7451,-73.9239,1.72810971302e-05,141211,4
248,40.771,-73.9876,0.000121225266663,230558,1
24800,40.7783,-73.9837,0.000174210090795,887827,1
24801,40.7792,-73.9492,3.22655898351e-05,92096,1
24803,40.7505,-74.0022,0.000130545806797,346201,j
24805,40.7274,-73.9865,5.99169630673e-05,776749,1
24807,40.7933,-73.9675,7.40469789214e-05,414441,1
2481,40.708,-74.0149,0.000233810538244,164340,1
24813,40.7538,-73.974,4.17630496548e-05,919440,1
24819,40.7471,-73.9723,0.000111497218985,518967,1
24822,40.7826,-73.9572,3.57577088173e-05,705240,1
24823,40.7637,-73.9846,0.000201754876114,690536,1
24825,40.7339,-74.0048,4.83787382083e-05,1322,1
24828,40.7611,-73.9989,0.000207696223856,488787,j
24829,40.7209,-73.9806,5.10103562686e-05,452333,1
2483,40.7591,-73.9164,6.72670849612e-05,666634,4
24830,40.7713,-73.9198,0.000307064516508,5414,4
24831,40.7634,-73.9638,0.000115065880881,483220,1
24832,40.7611,-73.9989,0.000207696223856,488787,j
24836,40.7631,-73.9581,0.000112542934314,389988,1
24838,40.791,-73.9772,1.87479358137e-05,425351,1
2484,40.7631,-73.9581,0.000112542934314,389988,1
24840,40.7437,-73.9806,0.000113528071245,631438,1
24841,40.7478,-74.0008,4.07598590188e-05,251428,j
24842,40.7582,-73.9634,5.39536458673e-05,309732,1
24844,40.7092,-74.0036,0.000412416805759,216380,1
24845,40.8012,-73.966,0.00018423865321,438157,1
2485,40.7484,-73.9893,0.000212121671472,899834,j
24854,40.7713,-73.9538,0.000104361792765,127314,1
24860,40.7382,-74.0006,6.6278600191e-05,872850,1
24861,40.7619,-73.9854,1.98343764852e-05,26638,1
24863,40.7556,-73.9922,6.45688680699e-05,817691,j
24871,40.7694,-73.9564,0.000176385343951,528126,1
24873,40.7802,-73.9504,0.000107728057104,32192,1
24874,40.7651,-73.9874,9.70287838477e-05,568779,1
24875,40.7301,-73.9942,5.66219121224e-05,792949,1
24879,40.7382,-73.9918,4.20296369002e-05,342795,1
24883,40.7707,-73.9817,0.000374764313687,176324,1
24884,40.7452,-73.9916,0.000196318847392,837844,1
24886,40.7073,-74.0046,0.000240878600859,900884,1
2489,40.7083,-74.0149,5.23850022295e-05,261513,1
24892,40.7088,-74.0059,8.36020574873e-05,924325,1
24893,40.7731,-73.9459,5.39026003506e-05,827229,1
24894,40.7532,-73.966,2.29407046629e-05,822262,1
24895,40.7073,-74.0046,0.000240878600859,900884,1
24897,40.7813,-73.9486,0.000128086078167,264745,1
24899,40.7316,-73.9871,4.77901841629e-05,339054,1
249,40.7246,-73.9833,9.45848028419e-05,493179,1
2490,40.7725,-73.9819,2.64250200135e-05,457450,1
24900,40.7301,-73.9748,1.66867561818e-05,321005,1
24901,40.7796,-73.9528,8.17247990318e-05,829442,1
24902,40.7664,-73.926,5.85967751447e-05,222617,4
24904,40.7176,-73.9531,0.000111246528322,311015,3
2491,40.7069,-73.9532,4.03608663805e-05,523592,3
24910,40.7575,-73.9703,0.000142166726196,128157,1
24912,40.7065,-74.0077,0.00020651055021,420467,1
24916,40.7715,-73.993,0.000597589082608,743304,j
24918,40.7547,-73.8734,0.000108217431974,891980,4
2492,40.7489,-73.9765,9.6915851071e-05,881832,1
24920,40.754,-73.9687,1.8839125766e-05,454392,1
24921,40.7842,-73.948,0.000303157808101,877982,1
24924,40.7727,-73.9592,5.11706330223e-05,73587,1
24926,40.7733,-73.9551,0.000274548015653,813099,1
24927,40.6825,-73.9288,3.47032892361e-05,270241,3
24928,40.7407,-74.0003,4.7648970862e-05,334047,1
2493,40.7985,-73.9385,0.000190502553092,181891,1
24931,40.7624,-73.9964,0.000215505545827,812579,j
24935,40.7248,-73.9922,0.000128193146008,126864,1
24937,40.7986,-73.9634,0.000142985575333,559706,1
24939,40.753,-73.9695,4.74179512032e-05,879572,1
24948,40.723,-73.9829,3.72428161072e-05,72913,1
24949,40.8015,-73.9668,0.000206892544463,923652,1
2495,40.7988,-73.9603,0.00012689424468,376576,1
24950,40.675,-73.9551,0.000106194466766,782539,3
24952,40.7454,-73.9776,5.64601646415e-05,404742,1
24954,40.7673,-73.9574,0.000110527695119,901348,1
24957,40.7709,-73.9917,0.000295000031953,365429,j
24958,40.6557,-73.9544,0.000174088134742,577925,3
24959,40.7596,-73.9926,0.000180621818347,665824,j
24960,40.7628,-73.9849,8.9927814411e-05,115991,1
24961,40.7594,-73.9712,2.66427027042e-05,457477,1
24964,40.7951,-73.9676,0.000280411833918,174640,1
24972,40.7902,-73.9677,0.000299249228785,46742,1
24973,40.7438,-73.9743,0.000145824707965,196873,1
24977,40.7165,-73.9505,0.00016014844473,544864,3
24979,40.7772,-73.9528,0.000114565334268,453509,1
24981,40.6481,-73.9778,0.000292219872426,934461,3
24987,40.7385,-74.002,2.28305190412e-05,269967,1
2499,40.7039,-73.9425,2.14534764767e-05,701132,3
24990,40.7228,-73.9945,2.86410545298e-05,687885,1
24992,40.5838,-73.8188,8.95934627491e-05,381930,4
24993,40.7378,-74.0084,0.000271105707685,713008,1
24995,40.7094,-73.8299,3.16165596155e-05,160113,4
24998,40.7492,-73.9789,7.36143289123e-05,751645,1
25001,40.7633,-73.9628,4.01267353915e-05,235142,1
25003,40.7387,-74.0019,1.64758414941e-05,315296,1
2501,40.7862,-73.9508,0.000200741960572,626866,1
25010,40.7829,-73.9771,9.39182440265e-05,497324,1
25013,40.7848,-73.973,0.000152219615591,267155,1
25014,40.7583,-73.9642,0.000207136505804,766234,1
25016,40.7613,-73.9998,0.000361699954443,127452,j
25018,40.7901,-73.9772,3.19184525711e-05,859632,1
25020,40.7786,-73.9565,7.1142408796e-05,438976,1
25022,40.7073,-74.0046,0.000240878600859,900884,1
25023,40.6826,-73.9474,0.000102576053964,597319,3
25028,40.7832,-73.9519,0.000155538012488,92877,1
25029,40.7681,-73.9544,7.34181346733e-05,600427,1
25030,40.7799,-73.9468,5.62333428816e-05,710495,1
25033,40.7578,-73.9922,0.000252412607517,425194,j
25034,40.7727,-73.9518,5.87534455128e-05,866189,1
25035,40.7785,-73.9759,0.000121071509712,145022,1
25036,40.7688,-73.9608,4.28616802071e-05,488977,1
25038,40.7122,-73.8763,5.22215116248e-05,54784,4
25039,40.6032,-73.9918,0.000145286670791,340704,3
2504,40.7782,-73.9791,0.000102955658721,586285,1
25040,40.7795,-73.9761,4.3272244425e-05,876229,1
25041,40.6917,-73.9371,6.49970756547e-05,107771,3
25042,40.7963,-73.9306,9.91743642493e-05,413057,1
25044,40.7443,-73.9805,0.000169631372995,819225,1
2505,40.7559,-73.9928,4.40225422377e-05,689667,j
25051,40.8436,-73.9413,5.56530659081e-05,585411,1
25057,40.7826,-73.9469,0.000195068723517,695156,1
25058,40.7795,-73.9866,0.000169415265266,492801,1
25059,40.7564,-73.9648,0.000177457263259,843822,1
2506,40.7264,-73.943,0.000106155101443,222063,3
25061,40.7769,-73.954,0.000100213637966,556552,1
25063,40.708,-74.0149,0.000233810538244,164340,1
25064,40.6668,-73.9615,2.83707126887e-05,874026,3
25066,40.7348,-73.9865,4.62537162035e-05,873554,1
25068,40.7317,-73.9821,0.000130293388485,240533,1
25069,40.6734,-73.9587,0.000119050598009,942847,3
25070,40.7662,-73.9799,4.16643308309e-05,608819,1
25075,40.7291,-73.9895,0.000122871745503,220566,1
25079,40.7301,-73.9935,0.000181377668163,711396,1
2508,40.7087,-74.0134,3.90876472671e-05,150394,1
25084,40.7755,-73.9517,8.20747754378e-05,573876,1
25086,40.7287,-73.9838,8.48918531175e-05,481879,1
25095,40.7518,-73.9849,7.56577380035e-05,433014,1
25098,40.8143,-73.9598,0.000135637040999,71822,j
251,40.7606,-73.9991,0.000207872981726,484503,j
25101,40.7855,-73.977,0.000135741466632,273658,1
25104,40.7771,-73.9515,0.000103935232507,328414,1
25105,40.7301,-74.0003,1.43927023291e-05,439244,1
25106,40.7091,-74.0055,0.000127747277409,825696,1
25107,40.7073,-74.0046,0.000240878600859,900884,1
2511,40.7778,-73.9481,0.000124913252426,560535,1
25111,40.7448,-74.0053,4.67577117181e-05,28468,j
25114,40.724,-74.0035,7.95015673861e-05,570018,1
25116,40.7959,-73.9495,0.000116420172151,758856,1
2512,40.7211,-73.9896,9.23500429923e-05,466145,1
25120,40.7716,-73.9506,0.000174320899091,208342,1
25121,40.8364,-73.9459,0.000371072261343,335549,j
25127,40.789,-73.9756,2.19476155763e-05,315614,1
25129,40.7084,-74.0057,9.90636925142e-05,472413,1
2513,40.7723,-73.953,5.72427498716e-06,178818,1
25130,40.7481,-73.9749,0.000249751145194,27258,1
25132,40.7446,-73.974,0.00013742768331,252360,1
25133,40.7445,-73.9949,5.00254375227e-05,37701,1
25134,40.7469,-73.9735,3.99158207688e-05,186018,1
25135,41.0411,-73.5423,0.296685283187,27923,2
25138,40.7572,-73.9648,9.10076372244e-05,152831,1
25139,40.7792,-73.9824,0.000126356514454,376115,1
2514,40.6941,-73.9829,4.74001219029e-05,828633,3
25140,40.7247,-73.9935,5.13097009702e-05,794691,1
25141,40.7545,-73.9984,5.59357456547e-05,656310,j
25142,40.7242,-73.9824,8.17857682251e-05,388627,1
25143,40.776,-73.9839,0.000107522288888,612356,1
25144,40.8555,-73.9306,4.29026801146e-05,643118,1
25145,40.7564,-73.9945,0.000130218878435,561875,j
25147,40.7933,-73.9651,0.000600783880204,856398,1
25148,40.7645,-73.984,6.17274153582e-05,628736,1
25149,40.7486,-73.9805,3.50831778104e-05,471095,1
2515,40.7448,-73.9909,0.000132547072955,519618,1
25150,40.7885,-73.9784,4.27176288884e-05,298988,1
25151,40.7727,-73.957,0.000147412186785,821626,1
25156,40.825,-73.9509,7.91629229773e-05,648148,j
25157,40.7356,-73.9828,3.100019816e-05,447429,1
2516,40.7959,-73.9742,6.67615867214e-05,99817,1
25162,40.8198,-73.9578,5.64650054174e-05,575873,j
25165,40.7487,-73.9425,6.74373734976e-05,784700,4
25167,40.7612,-73.9624,0.000120499364924,776207,1
25168,40.7805,-73.9544,0.000182281917566,60700,1
25169,40.7081,-74.0065,0.00020944041232,208672,1
25170,40.7494,-73.9875,0.000124714709195,228776,j
25172,40.7751,-73.9886,4.89323030197e-05,569243,j
25174,40.7694,-73.9564,0.000176385343951,528126,1
25177,40.7162,-74.0095,1.41327789562e-05,465352,1
25179,40.7489,-73.9765,9.6915851071e-05,881832,1
2518,40.7612,-73.9978,3.42691705372e-05,751378,j
25180,40.7845,-73.9503,2.69800584187e-05,188588,1
25182,40.7701,-73.9559,0.000295276228793,561224,1
25187,40.7843,-73.9783,0.000152951959004,805843,1
25189,40.7358,-73.9859,0.000167164717933,870373,1
25192,40.6639,-73.9927,8.47318791568e-05,395420,3
25195,40.7471,-73.9993,0.000312506845642,668992,j
25198,40.7602,-73.9943,5.94797936285e-05,876372,j
252,40.7369,-73.9741,8.24589324071e-05,838558,1
25206,40.7947,-73.9667,0.000156542706008,8804,1
25209,40.7587,-73.9838,5.98865132452e-05,869059,1
25212,40.7575,-73.9625,0.000170034641877,941815,1
25213,40.7386,-74.0015,6.23273785985e-05,507909,1
25214,40.6838,-73.9666,0.000167631797697,317508,3
25215,40.5841,-73.9575,0.000290283124023,467640,3
25218,40.7709,-73.9917,0.000295000031953,365429,j
2522,40.7381,-73.9961,5.29027571122e-05,305637,1
25220,40.7656,-73.9886,0.000366938444994,6799,1
25222,40.8305,-73.9481,3.43849249762e-05,768121,j
25225,40.7271,-73.9802,6.60984452846e-06,635242,1
25226,40.6927,-73.986,0.000118800731655,497200,3
25229,40.7053,-74.0161,0.000181042536078,775893,1
2523,40.7862,-73.9508,0.000200741960572,626866,1
25231,40.7139,-74.0084,0.000126735374925,434811,1
25232,40.7081,-74.0065,0.00020944041232,208672,1
25233,40.7538,-73.974,4.17630496548e-05,919440,1
25234,40.7748,-73.9651,3.37655600688e-05,136936,1
25236,40.7814,-73.9469,0.000125812361324,919790,1
